date;month;year;service;type_paiment;affluence;num_month
17/1/2022;Enero;2022;Ordinario;Boleto;69706;1
17/1/2022;Enero;2022;Ordinario;Prepago;1475;1
17/1/2022;Enero;2022;Ordinario;Gratuidad;12080;1
17/1/2022;Enero;2022;S/Metro;Boleto;41934;1
17/1/2022;Enero;2022;S/Metro;Prepago;1243;1
17/1/2022;Enero;2022;S/Metro;Gratuidad;7270;1
18/1/2022;Enero;2022;Servicios Temporales;Boleto;2623;1
18/1/2022;Enero;2022;Servicios Temporales;Prepago;0;1
18/1/2022;Enero;2022;Servicios Temporales;Gratuidad;453;1
18/1/2022;Enero;2022;Atenea;Boleto;15380;1
18/1/2022;Enero;2022;Atenea;Prepago;0;1
18/1/2022;Enero;2022;Atenea;Gratuidad;2659;1
18/1/2022;Enero;2022;Ecoatenea;Boleto;2252;1
18/1/2022;Enero;2022;Ecoatenea;Prepago;0;1
18/1/2022;Enero;2022;Ecoatenea;Gratuidad;389;1
18/1/2022;Enero;2022;Ecobús;Boleto;23161;1
18/1/2022;Enero;2022;Ecobús;Prepago;2064;1
18/1/2022;Enero;2022;Ecobús;Gratuidad;4044;1
18/1/2022;Enero;2022;Expdirecto;Boleto;1669;1
18/1/2022;Enero;2022;Expdirecto;Prepago;223;1
18/1/2022;Enero;2022;Expdirecto;Gratuidad;289;1
18/1/2022;Enero;2022;Expreso;Boleto;77544;1
18/1/2022;Enero;2022;Expreso;Prepago;6525;1
18/1/2022;Enero;2022;Expreso;Gratuidad;13480;1
18/1/2022;Enero;2022;Nochebús;Boleto;586;1
18/1/2022;Enero;2022;Nochebús;Prepago;45;1
18/1/2022;Enero;2022;Nochebús;Gratuidad;46;1
18/1/2022;Enero;2022;Ordinario;Boleto;70207;1
18/1/2022;Enero;2022;Ordinario;Prepago;1424;1
18/1/2022;Enero;2022;Ordinario;Gratuidad;12167;1
18/1/2022;Enero;2022;S/Metro;Boleto;40092;1
18/1/2022;Enero;2022;S/Metro;Prepago;1062;1
18/1/2022;Enero;2022;S/Metro;Gratuidad;6946;1
19/1/2022;Enero;2022;Servicios Temporales;Boleto;2537;1
19/1/2022;Enero;2022;Servicios Temporales;Prepago;0;1
19/1/2022;Enero;2022;Servicios Temporales;Gratuidad;439;1
19/1/2022;Enero;2022;Atenea;Boleto;15557;1
19/1/2022;Enero;2022;Atenea;Prepago;0;1
19/1/2022;Enero;2022;Atenea;Gratuidad;2690;1
19/1/2022;Enero;2022;Ecoatenea;Boleto;3596;1
19/1/2022;Enero;2022;Ecoatenea;Prepago;0;1
19/1/2022;Enero;2022;Ecoatenea;Gratuidad;622;1
19/1/2022;Enero;2022;Ecobús;Boleto;22499;1
19/1/2022;Enero;2022;Ecobús;Prepago;1670;1
19/1/2022;Enero;2022;Ecobús;Gratuidad;3911;1
19/1/2022;Enero;2022;Expdirecto;Boleto;1548;1
19/1/2022;Enero;2022;Expdirecto;Prepago;222;1
19/1/2022;Enero;2022;Expdirecto;Gratuidad;268;1
19/1/2022;Enero;2022;Expreso;Boleto;80522;1
19/1/2022;Enero;2022;Expreso;Prepago;6571;1
19/1/2022;Enero;2022;Expreso;Gratuidad;13990;1
19/1/2022;Enero;2022;Nochebús;Boleto;632;1
19/1/2022;Enero;2022;Nochebús;Prepago;55;1
19/1/2022;Enero;2022;Nochebús;Gratuidad;50;1
19/1/2022;Enero;2022;Ordinario;Boleto;67492;1
19/1/2022;Enero;2022;Ordinario;Prepago;1472;1
19/1/2022;Enero;2022;Ordinario;Gratuidad;11697;1
19/1/2022;Enero;2022;S/Metro;Boleto;40903;1
19/1/2022;Enero;2022;S/Metro;Prepago;1162;1
19/1/2022;Enero;2022;S/Metro;Gratuidad;7086;1
20/1/2022;Enero;2022;Servicios Temporales;Boleto;2057;1
20/1/2022;Enero;2022;Servicios Temporales;Prepago;0;1
20/1/2022;Enero;2022;Servicios Temporales;Gratuidad;356;1
20/1/2022;Enero;2022;Atenea;Boleto;17853;1
20/1/2022;Enero;2022;Atenea;Prepago;0;1
20/1/2022;Enero;2022;Atenea;Gratuidad;3086;1
20/1/2022;Enero;2022;Ecoatenea;Boleto;3555;1
20/1/2022;Enero;2022;Ecoatenea;Prepago;0;1
20/1/2022;Enero;2022;Ecoatenea;Gratuidad;615;1
20/1/2022;Enero;2022;Ecobús;Boleto;22282;1
20/1/2022;Enero;2022;Ecobús;Prepago;1895;1
20/1/2022;Enero;2022;Ecobús;Gratuidad;3891;1
20/1/2022;Enero;2022;Expdirecto;Boleto;1481;1
20/1/2022;Enero;2022;Expdirecto;Prepago;252;1
20/1/2022;Enero;2022;Expdirecto;Gratuidad;256;1
20/1/2022;Enero;2022;Expreso;Boleto;76834;1
20/1/2022;Enero;2022;Expreso;Prepago;5972;1
20/1/2022;Enero;2022;Expreso;Gratuidad;13361;1
20/1/2022;Enero;2022;Nochebús;Boleto;627;1
20/1/2022;Enero;2022;Nochebús;Prepago;67;1
20/1/2022;Enero;2022;Nochebús;Gratuidad;48;1
20/1/2022;Enero;2022;Ordinario;Boleto;63143;1
20/1/2022;Enero;2022;Ordinario;Prepago;1228;1
20/1/2022;Enero;2022;Ordinario;Gratuidad;10939;1
20/1/2022;Enero;2022;S/Metro;Boleto;41368;1
20/1/2022;Enero;2022;S/Metro;Prepago;972;1
20/1/2022;Enero;2022;S/Metro;Gratuidad;7167;1
21/1/2022;Enero;2022;Servicios Temporales;Boleto;3119;1
21/1/2022;Enero;2022;Servicios Temporales;Prepago;0;1
21/1/2022;Enero;2022;Servicios Temporales;Gratuidad;539;1
21/1/2022;Enero;2022;Atenea;Boleto;14953;1
21/1/2022;Enero;2022;Atenea;Prepago;0;1
21/1/2022;Enero;2022;Atenea;Gratuidad;2585;1
21/1/2022;Enero;2022;Ecoatenea;Boleto;2272;1
21/1/2022;Enero;2022;Ecoatenea;Prepago;0;1
21/1/2022;Enero;2022;Ecoatenea;Gratuidad;393;1
21/1/2022;Enero;2022;Ecobús;Boleto;23689;1
21/1/2022;Enero;2022;Ecobús;Prepago;1839;1
21/1/2022;Enero;2022;Ecobús;Gratuidad;4138;1
21/1/2022;Enero;2022;Expdirecto;Boleto;1531;1
21/1/2022;Enero;2022;Expdirecto;Prepago;205;1
21/1/2022;Enero;2022;Expdirecto;Gratuidad;268;1
21/1/2022;Enero;2022;Expreso;Boleto;75964;1
21/1/2022;Enero;2022;Expreso;Prepago;6170;1
21/1/2022;Enero;2022;Expreso;Gratuidad;13209;1
21/1/2022;Enero;2022;Nochebús;Boleto;791;1
21/1/2022;Enero;2022;Nochebús;Prepago;77;1
21/1/2022;Enero;2022;Nochebús;Gratuidad;62;1
21/1/2022;Enero;2022;Ordinario;Boleto;61862;1
21/1/2022;Enero;2022;Ordinario;Prepago;1443;1
21/1/2022;Enero;2022;Ordinario;Gratuidad;10720;1
21/1/2022;Enero;2022;S/Metro;Boleto;38917;1
21/1/2022;Enero;2022;S/Metro;Prepago;1117;1
21/1/2022;Enero;2022;S/Metro;Gratuidad;6750;1
22/1/2022;Enero;2022;Servicios Temporales;Boleto;3166;1
22/1/2022;Enero;2022;Servicios Temporales;Prepago;0;1
22/1/2022;Enero;2022;Servicios Temporales;Gratuidad;547;1
22/1/2022;Enero;2022;Atenea;Boleto;5384;1
22/1/2022;Enero;2022;Atenea;Prepago;0;1
22/1/2022;Enero;2022;Atenea;Gratuidad;931;1
22/1/2022;Enero;2022;Ecoatenea;Boleto;641;1
22/1/2022;Enero;2022;Ecoatenea;Prepago;0;1
22/1/2022;Enero;2022;Ecoatenea;Gratuidad;111;1
22/1/2022;Enero;2022;Ecobús;Boleto;15136;1
22/1/2022;Enero;2022;Ecobús;Prepago;1049;1
22/1/2022;Enero;2022;Ecobús;Gratuidad;2653;1
22/1/2022;Enero;2022;Expdirecto;Boleto;442;1
22/1/2022;Enero;2022;Expdirecto;Prepago;36;1
22/1/2022;Enero;2022;Expdirecto;Gratuidad;76;1
22/1/2022;Enero;2022;Expreso;Boleto;51054;1
22/1/2022;Enero;2022;Expreso;Prepago;3326;1
22/1/2022;Enero;2022;Expreso;Gratuidad;8869;1
22/1/2022;Enero;2022;Nochebús;Boleto;927;1
22/1/2022;Enero;2022;Nochebús;Prepago;45;1
22/1/2022;Enero;2022;Nochebús;Gratuidad;72;1
22/1/2022;Enero;2022;Ordinario;Boleto;41752;1
22/1/2022;Enero;2022;Ordinario;Prepago;760;1
22/1/2022;Enero;2022;Ordinario;Gratuidad;7227;1
22/1/2022;Enero;2022;S/Metro;Boleto;31618;1
22/1/2022;Enero;2022;S/Metro;Prepago;835;1
22/1/2022;Enero;2022;S/Metro;Gratuidad;5480;1
23/1/2022;Enero;2022;Servicios Temporales;Boleto;1105;1
23/1/2022;Enero;2022;Servicios Temporales;Prepago;0;1
23/1/2022;Enero;2022;Servicios Temporales;Gratuidad;191;1
23/1/2022;Enero;2022;Atenea;Boleto;3574;1
23/1/2022;Enero;2022;Atenea;Prepago;0;1
23/1/2022;Enero;2022;Atenea;Gratuidad;618;1
23/1/2022;Enero;2022;Ecoatenea;Boleto;0;1
23/1/2022;Enero;2022;Ecoatenea;Prepago;0;1
23/1/2022;Enero;2022;Ecoatenea;Gratuidad;0;1
23/1/2022;Enero;2022;Ecobús;Boleto;12081;1
23/1/2022;Enero;2022;Ecobús;Prepago;641;1
23/1/2022;Enero;2022;Ecobús;Gratuidad;2106;1
23/1/2022;Enero;2022;Expdirecto;Boleto;0;1
23/1/2022;Enero;2022;Expdirecto;Prepago;0;1
23/1/2022;Enero;2022;Expdirecto;Gratuidad;0;1
23/1/2022;Enero;2022;Expreso;Boleto;37443;1
23/1/2022;Enero;2022;Expreso;Prepago;2454;1
23/1/2022;Enero;2022;Expreso;Gratuidad;6496;1
23/1/2022;Enero;2022;Nochebús;Boleto;996;1
23/1/2022;Enero;2022;Nochebús;Prepago;26;1
23/1/2022;Enero;2022;Nochebús;Gratuidad;75;1
23/1/2022;Enero;2022;Ordinario;Boleto;32352;1
23/1/2022;Enero;2022;Ordinario;Prepago;572;1
23/1/2022;Enero;2022;Ordinario;Gratuidad;5603;1
23/1/2022;Enero;2022;S/Metro;Boleto;22031;1
23/1/2022;Enero;2022;S/Metro;Prepago;872;1
23/1/2022;Enero;2022;S/Metro;Gratuidad;3821;1
24/1/2022;Enero;2022;Servicios Temporales;Boleto;2931;1
24/1/2022;Enero;2022;Servicios Temporales;Prepago;0;1
24/1/2022;Enero;2022;Servicios Temporales;Gratuidad;507;1
24/1/2022;Enero;2022;Atenea;Boleto;14527;1
24/1/2022;Enero;2022;Atenea;Prepago;0;1
24/1/2022;Enero;2022;Atenea;Gratuidad;2511;1
24/1/2022;Enero;2022;Ecoatenea;Boleto;2844;1
24/1/2022;Enero;2022;Ecoatenea;Prepago;0;1
24/1/2022;Enero;2022;Ecoatenea;Gratuidad;492;1
24/1/2022;Enero;2022;Ecobús;Boleto;23899;1
24/1/2022;Enero;2022;Ecobús;Prepago;2109;1
24/1/2022;Enero;2022;Ecobús;Gratuidad;4165;1
24/1/2022;Enero;2022;Expdirecto;Boleto;1671;1
24/1/2022;Enero;2022;Expdirecto;Prepago;263;1
24/1/2022;Enero;2022;Expdirecto;Gratuidad;291;1
24/1/2022;Enero;2022;Expreso;Boleto;83075;1
24/1/2022;Enero;2022;Expreso;Prepago;6957;1
24/1/2022;Enero;2022;Expreso;Gratuidad;14454;1
24/1/2022;Enero;2022;Nochebús;Boleto;535;1
24/1/2022;Enero;2022;Nochebús;Prepago;38;1
24/1/2022;Enero;2022;Nochebús;Gratuidad;40;1
24/1/2022;Enero;2022;Ordinario;Boleto;69604;1
24/1/2022;Enero;2022;Ordinario;Prepago;1528;1
24/1/2022;Enero;2022;Ordinario;Gratuidad;12067;1
24/1/2022;Enero;2022;S/Metro;Boleto;41493;1
24/1/2022;Enero;2022;S/Metro;Prepago;1290;1
24/1/2022;Enero;2022;S/Metro;Gratuidad;7204;1
25/1/2022;Enero;2022;Servicios Temporales;Boleto;3481;1
25/1/2022;Enero;2022;Servicios Temporales;Prepago;0;1
25/1/2022;Enero;2022;Servicios Temporales;Gratuidad;602;1
25/1/2022;Enero;2022;Atenea;Boleto;13320;1
25/1/2022;Enero;2022;Atenea;Prepago;0;1
25/1/2022;Enero;2022;Atenea;Gratuidad;2303;1
25/1/2022;Enero;2022;Ecoatenea;Boleto;2194;1
25/1/2022;Enero;2022;Ecoatenea;Prepago;0;1
25/1/2022;Enero;2022;Ecoatenea;Gratuidad;379;1
25/1/2022;Enero;2022;Ecobús;Boleto;24287;1
25/1/2022;Enero;2022;Ecobús;Prepago;1890;1
25/1/2022;Enero;2022;Ecobús;Gratuidad;4243;1
25/1/2022;Enero;2022;Expdirecto;Boleto;1749;1
25/1/2022;Enero;2022;Expdirecto;Prepago;261;1
25/1/2022;Enero;2022;Expdirecto;Gratuidad;305;1
25/1/2022;Enero;2022;Expreso;Boleto;80368;1
25/1/2022;Enero;2022;Expreso;Prepago;6591;1
25/1/2022;Enero;2022;Expreso;Gratuidad;13963;1
25/1/2022;Enero;2022;Nochebús;Boleto;623;1
25/1/2022;Enero;2022;Nochebús;Prepago;38;1
25/1/2022;Enero;2022;Nochebús;Gratuidad;49;1
25/1/2022;Enero;2022;Ordinario;Boleto;72850;1
25/1/2022;Enero;2022;Ordinario;Prepago;1645;1
25/1/2022;Enero;2022;Ordinario;Gratuidad;12613;1
25/1/2022;Enero;2022;S/Metro;Boleto;40516;1
25/1/2022;Enero;2022;S/Metro;Prepago;1497;1
25/1/2022;Enero;2022;S/Metro;Gratuidad;7023;1
26/1/2022;Enero;2022;Servicios Temporales;Boleto;3194;1
26/1/2022;Enero;2022;Servicios Temporales;Prepago;0;1
26/1/2022;Enero;2022;Servicios Temporales;Gratuidad;552;1
26/1/2022;Enero;2022;Atenea;Boleto;12708;1
26/1/2022;Enero;2022;Atenea;Prepago;0;1
26/1/2022;Enero;2022;Atenea;Gratuidad;2197;1
26/1/2022;Enero;2022;Ecoatenea;Boleto;2637;1
26/1/2022;Enero;2022;Ecoatenea;Prepago;0;1
26/1/2022;Enero;2022;Ecoatenea;Gratuidad;456;1
26/1/2022;Enero;2022;Ecobús;Boleto;23552;1
26/1/2022;Enero;2022;Ecobús;Prepago;2128;1
26/1/2022;Enero;2022;Ecobús;Gratuidad;4119;1
26/1/2022;Enero;2022;Expdirecto;Boleto;1748;1
26/1/2022;Enero;2022;Expdirecto;Prepago;277;1
26/1/2022;Enero;2022;Expdirecto;Gratuidad;303;1
26/1/2022;Enero;2022;Expreso;Boleto;77863;1
26/1/2022;Enero;2022;Expreso;Prepago;7069;1
26/1/2022;Enero;2022;Expreso;Gratuidad;13535;1
26/1/2022;Enero;2022;Nochebús;Boleto;530;1
26/1/2022;Enero;2022;Nochebús;Prepago;49;1
26/1/2022;Enero;2022;Nochebús;Gratuidad;41;1
26/1/2022;Enero;2022;Ordinario;Boleto;72958;1
26/1/2022;Enero;2022;Ordinario;Prepago;1782;1
26/1/2022;Enero;2022;Ordinario;Gratuidad;12647;1
26/1/2022;Enero;2022;S/Metro;Boleto;40884;1
26/1/2022;Enero;2022;S/Metro;Prepago;1320;1
26/1/2022;Enero;2022;S/Metro;Gratuidad;7085;1
27/1/2022;Enero;2022;Servicios Temporales;Boleto;3551;1
27/1/2022;Enero;2022;Servicios Temporales;Prepago;0;1
27/1/2022;Enero;2022;Servicios Temporales;Gratuidad;614;1
27/1/2022;Enero;2022;Atenea;Boleto;12752;1
27/1/2022;Enero;2022;Atenea;Prepago;0;1
27/1/2022;Enero;2022;Atenea;Gratuidad;2205;1
27/1/2022;Enero;2022;Ecoatenea;Boleto;2526;1
27/1/2022;Enero;2022;Ecoatenea;Prepago;0;1
27/1/2022;Enero;2022;Ecoatenea;Gratuidad;437;1
27/1/2022;Enero;2022;Ecobús;Boleto;23544;1
27/1/2022;Enero;2022;Ecobús;Prepago;2229;1
27/1/2022;Enero;2022;Ecobús;Gratuidad;4117;1
27/1/2022;Enero;2022;Expdirecto;Boleto;1679;1
27/1/2022;Enero;2022;Expdirecto;Prepago;252;1
27/1/2022;Enero;2022;Expdirecto;Gratuidad;292;1
27/1/2022;Enero;2022;Expreso;Boleto;79833;1
27/1/2022;Enero;2022;Expreso;Prepago;6902;1
27/1/2022;Enero;2022;Expreso;Gratuidad;13881;1
27/1/2022;Enero;2022;Nochebús;Boleto;629;1
27/1/2022;Enero;2022;Nochebús;Prepago;53;1
27/1/2022;Enero;2022;Nochebús;Gratuidad;48;1
27/1/2022;Enero;2022;Ordinario;Boleto;76315;1
27/1/2022;Enero;2022;Ordinario;Prepago;1842;1
27/1/2022;Enero;2022;Ordinario;Gratuidad;13226;1
27/1/2022;Enero;2022;S/Metro;Boleto;40548;1
27/1/2022;Enero;2022;S/Metro;Prepago;1108;1
27/1/2022;Enero;2022;S/Metro;Gratuidad;7042;1
28/1/2022;Enero;2022;Servicios Temporales;Boleto;3616;1
28/1/2022;Enero;2022;Servicios Temporales;Prepago;0;1
28/1/2022;Enero;2022;Servicios Temporales;Gratuidad;625;1
28/1/2022;Enero;2022;Atenea;Boleto;14116;1
28/1/2022;Enero;2022;Atenea;Prepago;0;1
28/1/2022;Enero;2022;Atenea;Gratuidad;2440;1
28/1/2022;Enero;2022;Ecoatenea;Boleto;2876;1
28/1/2022;Enero;2022;Ecoatenea;Prepago;0;1
28/1/2022;Enero;2022;Ecoatenea;Gratuidad;497;1
28/1/2022;Enero;2022;Ecobús;Boleto;23636;1
28/1/2022;Enero;2022;Ecobús;Prepago;2374;1
28/1/2022;Enero;2022;Ecobús;Gratuidad;4133;1
28/1/2022;Enero;2022;Expdirecto;Boleto;1699;1
28/1/2022;Enero;2022;Expdirecto;Prepago;246;1
28/1/2022;Enero;2022;Expdirecto;Gratuidad;299;1
28/1/2022;Enero;2022;Expreso;Boleto;82560;1
28/1/2022;Enero;2022;Expreso;Prepago;6818;1
28/1/2022;Enero;2022;Expreso;Gratuidad;14340;1
28/1/2022;Enero;2022;Nochebús;Boleto;854;1
28/1/2022;Enero;2022;Nochebús;Prepago;58;1
28/1/2022;Enero;2022;Nochebús;Gratuidad;67;1
28/1/2022;Enero;2022;Ordinario;Boleto;74576;1
28/1/2022;Enero;2022;Ordinario;Prepago;1906;1
28/1/2022;Enero;2022;Ordinario;Gratuidad;12917;1
28/1/2022;Enero;2022;S/Metro;Boleto;40828;1
28/1/2022;Enero;2022;S/Metro;Prepago;1285;1
28/1/2022;Enero;2022;S/Metro;Gratuidad;7081;1
29/1/2022;Enero;2022;Servicios Temporales;Boleto;2303;1
29/1/2022;Enero;2022;Servicios Temporales;Prepago;0;1
29/1/2022;Enero;2022;Servicios Temporales;Gratuidad;398;1
29/1/2022;Enero;2022;Atenea;Boleto;5996;1
29/1/2022;Enero;2022;Atenea;Prepago;0;1
29/1/2022;Enero;2022;Atenea;Gratuidad;1037;1
29/1/2022;Enero;2022;Ecoatenea;Boleto;822;1
29/1/2022;Enero;2022;Ecoatenea;Prepago;0;1
29/1/2022;Enero;2022;Ecoatenea;Gratuidad;142;1
29/1/2022;Enero;2022;Ecobús;Boleto;17241;1
29/1/2022;Enero;2022;Ecobús;Prepago;1367;1
29/1/2022;Enero;2022;Ecobús;Gratuidad;3015;1
29/1/2022;Enero;2022;Expdirecto;Boleto;383;1
29/1/2022;Enero;2022;Expdirecto;Prepago;40;1
29/1/2022;Enero;2022;Expdirecto;Gratuidad;67;1
29/1/2022;Enero;2022;Expreso;Boleto;54409;1
29/1/2022;Enero;2022;Expreso;Prepago;3584;1
29/1/2022;Enero;2022;Expreso;Gratuidad;9454;1
29/1/2022;Enero;2022;Nochebús;Boleto;1105;1
29/1/2022;Enero;2022;Nochebús;Prepago;38;1
29/1/2022;Enero;2022;Nochebús;Gratuidad;84;1
29/1/2022;Enero;2022;Ordinario;Boleto;48686;1
29/1/2022;Enero;2022;Ordinario;Prepago;921;1
29/1/2022;Enero;2022;Ordinario;Gratuidad;8436;1
29/1/2022;Enero;2022;S/Metro;Boleto;33089;1
29/1/2022;Enero;2022;S/Metro;Prepago;891;1
29/1/2022;Enero;2022;S/Metro;Gratuidad;5731;1
30/1/2022;Enero;2022;Servicios Temporales;Boleto;2508;1
30/1/2022;Enero;2022;Servicios Temporales;Prepago;0;1
30/1/2022;Enero;2022;Servicios Temporales;Gratuidad;434;1
30/1/2022;Enero;2022;Atenea;Boleto;2592;1
30/1/2022;Enero;2022;Atenea;Prepago;0;1
30/1/2022;Enero;2022;Atenea;Gratuidad;448;1
30/1/2022;Enero;2022;Ecoatenea;Boleto;0;1
30/1/2022;Enero;2022;Ecoatenea;Prepago;0;1
30/1/2022;Enero;2022;Ecoatenea;Gratuidad;0;1
30/1/2022;Enero;2022;Ecobús;Boleto;11862;1
30/1/2022;Enero;2022;Ecobús;Prepago;342;1
30/1/2022;Enero;2022;Ecobús;Gratuidad;2060;1
30/1/2022;Enero;2022;Expdirecto;Boleto;0;1
30/1/2022;Enero;2022;Expdirecto;Prepago;0;1
30/1/2022;Enero;2022;Expdirecto;Gratuidad;0;1
30/1/2022;Enero;2022;Expreso;Boleto;41424;1
30/1/2022;Enero;2022;Expreso;Prepago;2296;1
30/1/2022;Enero;2022;Expreso;Gratuidad;7192;1
30/1/2022;Enero;2022;Nochebús;Boleto;1031;1
30/1/2022;Enero;2022;Nochebús;Prepago;42;1
30/1/2022;Enero;2022;Nochebús;Gratuidad;79;1
30/1/2022;Enero;2022;Ordinario;Boleto;37926;1
30/1/2022;Enero;2022;Ordinario;Prepago;445;1
30/1/2022;Enero;2022;Ordinario;Gratuidad;6568;1
30/1/2022;Enero;2022;S/Metro;Boleto;21210;1
30/1/2022;Enero;2022;S/Metro;Prepago;848;1
30/1/2022;Enero;2022;S/Metro;Gratuidad;3675;1
31/1/2022;Enero;2022;Servicios Temporales;Boleto;2982;1
31/1/2022;Enero;2022;Servicios Temporales;Prepago;0;1
31/1/2022;Enero;2022;Servicios Temporales;Gratuidad;516;1
31/1/2022;Enero;2022;Atenea;Boleto;15103;1
31/1/2022;Enero;2022;Atenea;Prepago;0;1
31/1/2022;Enero;2022;Atenea;Gratuidad;2611;1
31/1/2022;Enero;2022;Ecoatenea;Boleto;2266;1
31/1/2022;Enero;2022;Ecoatenea;Prepago;0;1
31/1/2022;Enero;2022;Ecoatenea;Gratuidad;392;1
31/1/2022;Enero;2022;Ecobús;Boleto;25778;1
31/1/2022;Enero;2022;Ecobús;Prepago;1271;1
31/1/2022;Enero;2022;Ecobús;Gratuidad;4469;1
31/1/2022;Enero;2022;Expdirecto;Boleto;1843;1
31/1/2022;Enero;2022;Expdirecto;Prepago;198;1
31/1/2022;Enero;2022;Expdirecto;Gratuidad;325;1
31/1/2022;Enero;2022;Expreso;Boleto;92536;1
31/1/2022;Enero;2022;Expreso;Prepago;7514;1
31/1/2022;Enero;2022;Expreso;Gratuidad;16092;1
31/1/2022;Enero;2022;Nochebús;Boleto;514;1
31/1/2022;Enero;2022;Nochebús;Prepago;21;1
31/1/2022;Enero;2022;Nochebús;Gratuidad;42;1
31/1/2022;Enero;2022;Ordinario;Boleto;78061;1
31/1/2022;Enero;2022;Ordinario;Prepago;987;1
31/1/2022;Enero;2022;Ordinario;Gratuidad;13514;1
31/1/2022;Enero;2022;S/Metro;Boleto;42510;1
31/1/2022;Enero;2022;S/Metro;Prepago;1084;1
31/1/2022;Enero;2022;S/Metro;Gratuidad;7361;1
1/2/2022;Febrero;2022;Servicios Temporales;Boleto;3436;2
1/2/2022;Febrero;2022;Servicios Temporales;Prepago;0;2
1/2/2022;Febrero;2022;Servicios Temporales;Gratuidad;859;2
1/2/2022;Febrero;2022;Atenea;Boleto;14989;2
1/2/2022;Febrero;2022;Atenea;Prepago;0;2
1/2/2022;Febrero;2022;Atenea;Gratuidad;3748;2
1/2/2022;Febrero;2022;Ecoatenea;Boleto;2463;2
1/2/2022;Febrero;2022;Ecoatenea;Prepago;0;2
1/2/2022;Febrero;2022;Ecoatenea;Gratuidad;616;2
1/2/2022;Febrero;2022;Ecobús;Boleto;24556;2
1/2/2022;Febrero;2022;Ecobús;Prepago;2140;2
1/2/2022;Febrero;2022;Ecobús;Gratuidad;6152;2
1/2/2022;Febrero;2022;Expdirecto;Boleto;1820;2
1/2/2022;Febrero;2022;Expdirecto;Prepago;309;2
1/2/2022;Febrero;2022;Expdirecto;Gratuidad;457;2
1/2/2022;Febrero;2022;Expreso;Boleto;90657;2
1/2/2022;Febrero;2022;Expreso;Prepago;8450;2
1/2/2022;Febrero;2022;Expreso;Gratuidad;22769;2
1/2/2022;Febrero;2022;Nochebús;Boleto;625;2
1/2/2022;Febrero;2022;Nochebús;Prepago;30;2
1/2/2022;Febrero;2022;Nochebús;Gratuidad;46;2
1/2/2022;Febrero;2022;Ordinario;Boleto;75360;2
1/2/2022;Febrero;2022;Ordinario;Prepago;1352;2
1/2/2022;Febrero;2022;Ordinario;Gratuidad;18923;2
1/2/2022;Febrero;2022;S/Metro;Boleto;44185;2
1/2/2022;Febrero;2022;S/Metro;Prepago;1445;2
1/2/2022;Febrero;2022;S/Metro;Gratuidad;11066;2
2/2/2022;Febrero;2022;Servicios Temporales;Boleto;4470;2
2/2/2022;Febrero;2022;Servicios Temporales;Prepago;0;2
2/2/2022;Febrero;2022;Servicios Temporales;Gratuidad;1117;2
2/2/2022;Febrero;2022;Atenea;Boleto;13491;2
2/2/2022;Febrero;2022;Atenea;Prepago;0;2
2/2/2022;Febrero;2022;Atenea;Gratuidad;3374;2
2/2/2022;Febrero;2022;Ecoatenea;Boleto;2870;2
2/2/2022;Febrero;2022;Ecoatenea;Prepago;0;2
2/2/2022;Febrero;2022;Ecoatenea;Gratuidad;718;2
2/2/2022;Febrero;2022;Ecobús;Boleto;24163;2
2/2/2022;Febrero;2022;Ecobús;Prepago;2127;2
2/2/2022;Febrero;2022;Ecobús;Gratuidad;6078;2
2/2/2022;Febrero;2022;Expdirecto;Boleto;1863;2
2/2/2022;Febrero;2022;Expdirecto;Prepago;303;2
2/2/2022;Febrero;2022;Expdirecto;Gratuidad;469;2
2/2/2022;Febrero;2022;Expreso;Boleto;90255;2
2/2/2022;Febrero;2022;Expreso;Prepago;8358;2
2/2/2022;Febrero;2022;Expreso;Gratuidad;22654;2
2/2/2022;Febrero;2022;Nochebús;Boleto;575;2
2/2/2022;Febrero;2022;Nochebús;Prepago;33;2
2/2/2022;Febrero;2022;Nochebús;Gratuidad;49;2
2/2/2022;Febrero;2022;Ordinario;Boleto;74476;2
2/2/2022;Febrero;2022;Ordinario;Prepago;1354;2
2/2/2022;Febrero;2022;Ordinario;Gratuidad;18704;2
2/2/2022;Febrero;2022;S/Metro;Boleto;42250;2
2/2/2022;Febrero;2022;S/Metro;Prepago;1431;2
2/2/2022;Febrero;2022;S/Metro;Gratuidad;10599;2
3/2/2022;Febrero;2022;Servicios Temporales;Boleto;5003;2
3/2/2022;Febrero;2022;Servicios Temporales;Prepago;0;2
3/2/2022;Febrero;2022;Servicios Temporales;Gratuidad;1251;2
3/2/2022;Febrero;2022;Atenea;Boleto;14557;2
3/2/2022;Febrero;2022;Atenea;Prepago;0;2
3/2/2022;Febrero;2022;Atenea;Gratuidad;3640;2
3/2/2022;Febrero;2022;Ecoatenea;Boleto;2773;2
3/2/2022;Febrero;2022;Ecoatenea;Prepago;0;2
3/2/2022;Febrero;2022;Ecoatenea;Gratuidad;693;2
3/2/2022;Febrero;2022;Ecobús;Boleto;24631;2
3/2/2022;Febrero;2022;Ecobús;Prepago;2180;2
3/2/2022;Febrero;2022;Ecobús;Gratuidad;6182;2
3/2/2022;Febrero;2022;Expdirecto;Boleto;1825;2
3/2/2022;Febrero;2022;Expdirecto;Prepago;286;2
